u,v,key,source,target,length
5870186316,10757495327,0,5870186316,10757495327,89.72574137940164
5870186317,5870187795,0,5870186317,5870187795,61.224261295958144
5870186317,5870186316,0,5870186317,5870186316,59.787423348868906
5870186317,5870186321,0,5870186317,5870186321,140.42471076260776
5870186321,7482404231,0,5870186321,7482404231,228.9213911203805
5870186321,5870186317,0,5870186321,5870186317,140.42471076260773
5870186321,5870186379,0,5870186321,5870186379,1421.586631010792
5870186379,5870187851,0,5870186379,5870187851,301.5335027243808
5870186379,5870186387,0,5870186379,5870186387,287.02802183393715
5870186379,5870186321,0,5870186379,5870186321,1421.5866310107917
5870186387,5870187851,0,5870186387,5870187851,210.05657202370105
5870186387,5870186391,0,5870186387,5870186391,153.62274735548073
5870186387,5870186379,0,5870186387,5870186379,287.02802183393715
5870186391,5870340808,0,5870186391,5870340808,593.8657330059677
5870186391,5870338090,0,5870186391,5870338090,808.4629188249816
5870186391,5870186387,0,5870186391,5870186387,153.62274735548073
5870186433,5870186464,0,5870186433,5870186464,819.2929130645765
5870186433,5870186627,0,5870186433,5870186627,232.2628699268775
5870186433,10759762374,0,5870186433,10759762374,562.258483029497
5870186464,5870186478,0,5870186464,5870186478,401.24353651092326
5870186464,5870186433,0,5870186464,5870186433,819.2929130645766
5870186464,5870188109,0,5870186464,5870188109,229.7878777421754
5870186464,5870186482,0,5870186464,5870186482,348.51133936335776
5870186478,5864873534,0,5870186478,5864873534,742.5006236877563
5870186478,5864873571,0,5870186478,5864873571,101.6582757784951
5870186478,5870186464,0,5870186478,5870186464,401.2435365109234
5870186479,5870186482,0,5870186479,5870186482,104.00639502176679
5870186482,5870186479,0,5870186482,5870186479,104.00639502176679
5870186482,5870186464,0,5870186482,5870186464,348.5113393633578
5870186482,5870187845,0,5870186482,5870187845,709.5637141655484
5870186535,5870186537,0,5870186535,5870186537,119.078608007582
5870186535,2641558978,0,5870186535,2641558978,1046.829542757842
5870186535,5870187665,0,5870186535,5870187665,205.87263282899374
5870186537,5870186560,0,5870186537,5870186560,867.1456174390944
5870186537,5870186535,0,5870186537,5870186535,119.078608007582
5870186537,5870188491,0,5870186537,5870188491,145.2200494710807
5870186560,5870186824,0,5870186560,5870186824,651.2439693277422
5870186560,5870186845,0,5870186560,5870186845,79.3444597701989
5870186560,5870186537,0,5870186560,5870186537,867.1456174390942
5870186561,5870187064,0,5870186561,5870187064,102.32393955797633
5870186561,2641559068,0,5870186561,2641559068,330.4987209454731
5870186561,5870186576,0,5870186561,5870186576,291.9177659106228
5870186576,5870186561,0,5870186576,5870186561,291.91776591062273
5870186577,5870186924,0,5870186577,5870186924,153.65621405402734
5870186577,5870181158,0,5870186577,5870181158,222.70443932838083
5870186577,5870186580,0,5870186577,5870186580,84.49732643115617
5870186580,5870186654,0,5870186580,5870186654,55.287013401223675
5870186580,5870186583,0,5870186580,5870186583,91.78655471988375
5870186580,5870186577,0,5870186580,5870186577,84.49732643115618
5870186583,10759762374,0,5870186583,10759762374,230.1462243211287
5870186583,5870186580,0,5870186583,5870186580,91.78655471988375
5870186583,5870187538,0,5870186583,5870187538,53.98292710788083
5870186627,5870186649,0,5870186627,5870186649,562.764666416252
5870186627,5870186433,0,5870186627,5870186433,232.2628699268775
5870186627,5870187540,0,5870186627,5870187540,263.06957552809183
5870186649,5870187852,0,5870186649,5870187852,42.14511387761213
5870186649,5870186653,0,5870186649,5870186653,280.6238179910291
5870186649,5870186627,0,5870186649,5870186627,562.764666416252
5870186653,5870188347,0,5870186653,5870188347,48.31813617593505
5870186653,10757495327,0,5870186653,10757495327,188.63292430143326
5870186653,5870186649,0,5870186653,5870186649,280.6238179910291
5870186654,5870186580,0,5870186654,5870186580,55.287013401223675
5870186658,7508122578,0,5870186658,7508122578,247.70246350606308
5870186658,5870187980,0,5870186658,5870187980,99.0361793415771
5870186658,5870187954,0,5870186658,5870187954,515.5180798438878
5870186659,5870186845,0,5870186659,5870186845,218.77589536530553
5870186659,5870186724,0,5870186659,5870186724,649.4833210722534
5870186659,5870186676,0,5870186659,5870186676,418.06797561907933
5870186676,5870186730,0,5870186676,5870186730,215.02333525493236
5870186676,5870186659,0,5870186676,5870186659,418.06797561907933
5870186676,5870188094,0,5870186676,5870188094,586.0846934290821
5870186704,5870186723,0,5870186704,5870186723,527.002305614855
5870186723,5870186704,0,5870186723,5870186704,527.002305614855
5870186723,5870187059,0,5870186723,5870187059,144.1356260217911
5870186723,5870188525,0,5870186723,5870188525,393.55860304196426
5870186724,5870186873,0,5870186724,5870186873,17.605011230625436
5870186724,5870186659,0,5870186724,5870186659,649.4833210722537
5870186724,5870186730,0,5870186724,5870186730,348.0601254168025
5870186730,5870186676,0,5870186730,5870186676,215.02333525493236
5870186730,5870186724,0,5870186730,5870186724,348.0601254168026
5870186730,5870188309,0,5870186730,5870188309,1183.0865770945795
5870186735,2645688906,0,5870186735,2645688906,511.42995275192595
5870186735,5870188362,0,5870186735,5870188362,427.49202642419226
5870186735,5870186742,0,5870186735,5870186742,337.4439605653058
5870186742,5870186743,0,5870186742,5870186743,228.92317163615314
5870186742,5870186735,0,5870186742,5870186735,337.4439605653058
5870186742,5870186761,0,5870186742,5870186761,359.3403880132355
5870186743,5870186742,0,5870186743,5870186742,228.9231716361532
5870186743,5870188659,0,5870186743,5870188659,510.9871918466031
5870186743,5870188628,0,5870186743,5870188628,422.3467305914897
5870186761,5870186767,0,5870186761,5870186767,177.492024494055
5870186761,5870186742,0,5870186761,5870186742,359.3403880132356
5870186761,5870188708,0,5870186761,5870188708,132.89631540208111
5870186767,2645688906,0,5870186767,2645688906,254.94649428622716
5870186767,5870186761,0,5870186767,5870186761,177.492024494055
5870186767,10758699897,0,5870186767,10758699897,447.12746277901635
5870186776,5870186777,0,5870186776,5870186777,36.60660131867677
5870186777,5870186776,0,5870186777,5870186776,36.60660131867677
5870186777,5870215243,0,5870186777,5870215243,307.62477983825426
5870186777,2642550049,0,5870186777,2642550049,71.46167269815199
5870186778,2642326192,0,5870186778,2642326192,54.09737635917484
5870186778,2641559038,0,5870186778,2641559038,250.21277589477913
5870186778,5870186809,0,5870186778,5870186809,900.8170027494218
5870186809,5870186778,0,5870186809,5870186778,900.8170027494217
5870186810,2642326147,0,5870186810,2642326147,104.35269345258584
5870186810,2641558978,0,5870186810,2641558978,214.3266640385338
5870186810,5870186818,0,5870186810,5870186818,350.2071120378572
5870186818,5870186810,0,5870186818,5870186810,350.2071120378572
5870186818,5870186823,0,5870186818,5870186823,173.6402357700021
5870186818,5870187654,0,5870186818,5870187654,115.61964629936085
5870186823,5870186824,0,5870186823,5870186824,50.47596690159386
5870186823,5870186818,0,5870186823,5870186818,173.6402357700021
5870186823,5871889417,0,5870186823,5871889417,186.65611898290328
5870186824,5870186823,0,5870186824,5870186823,50.47596690159386
5870186824,5870186560,0,5870186824,5870186560,651.2439693277422
5870186824,5871890059,0,5870186824,5871890059,139.6241050250304
5870186845,5870186560,0,5870186845,5870186560,79.3444597701989
5870186845,5870186659,0,5870186845,5870186659,218.77589536530553
5870186845,5871890188,0,5870186845,5871890188,303.73639005124653
5870186873,5870186724,0,5870186873,5870186724,17.605011230625436
5870186873,5870186888,0,5870186873,5870186888,310.81507747559743
5870186873,5870186297,0,5870186873,5870186297,552.7392555788554
5870186888,5870186873,0,5870186888,5870186873,310.8150774755975
5870186888,5870186301,0,5870186888,5870186301,219.8275716181335
5870186888,5870188316,0,5870186888,5870188316,245.2784939168474
5870186924,5864873491,0,5870186924,5864873491,650.2225101651455
5870186924,5870186577,0,5870186924,5870186577,153.65621405402732
5870186924,5870187806,0,5870186924,5870187806,49.33825285977736
5870186983,5870186302,0,5870186983,5870186302,843.5019602856108
5870186983,5870188394,0,5870186983,5870188394,388.3958567584853
5870186983,5870186986,0,5870186983,5870186986,80.74189468535252
5870186986,5870188309,0,5870186986,5870188309,649.1855739121062
5870186986,5870186983,0,5870186986,5870186983,80.7418946853525
5870186986,5870186997,0,5870186986,5870186997,168.1472781517889
5870186997,5870187126,0,5870186997,5870187126,551.9938701031108
5870186997,5870186986,0,5870186997,5870186986,168.1472781517889
5870186997,5870187003,0,5870186997,5870187003,179.012298284325
5870187003,5870188117,0,5870187003,5870188117,203.5929986841923
5870187003,5870186997,0,5870187003,5870186997,179.01229828432497
5870187003,5870187042,0,5870187003,5870187042,965.1831022234275
5870187042,5870187003,0,5870187042,5870187003,965.1831022234275
5870187042,5870338090,0,5870187042,5870338090,564.2387450225588
5870187042,7679449841,0,5870187042,7679449841,757.0660179662686
5870187059,2641558989,0,5870187059,2641558989,316.1500893518017
5870187059,2641558921,0,5870187059,2641558921,223.11243731175844
5870187059,5870186723,0,5870187059,5870186723,144.1356260217911
5870187060,5870187061,0,5870187060,5870187061,77.38717280844902
5870187060,5864873998,0,5870187060,5864873998,423.19427504891024
5870187060,2641559056,0,5870187060,2641559056,298.2659209970124
5870187061,5870187060,0,5870187061,5870187060,77.38717280844902
5870187064,7511148082,0,5870187064,7511148082,148.69395499438687
5870187064,5870186561,0,5870187064,5870186561,102.32393955797633
5870187064,5870187066,0,5870187064,5870187066,187.81874069608253
5870187066,5870187064,0,5870187066,5870187064,187.81874069608253
5870187067,5870188110,0,5870187067,5870188110,172.9716214081267
5870187067,5870272135,0,5870187067,5870272135,1126.1884717266269
5870187067,5870187123,0,5870187067,5870187123,1384.4124061608534
5870187123,5870272135,0,5870187123,5870272135,372.091300736904
5870187123,2645688925,0,5870187123,2645688925,77.44179281107675
5870187123,5870187067,0,5870187123,5870187067,1384.412406160853
5870187126,5870186997,0,5870187126,5870186997,551.9938701031108
5870187144,5870187147,0,5870187144,5870187147,107.82603007088935
5870187147,5870187154,0,5870187147,5870187154,310.0979657035203
5870187147,5870187144,0,5870187147,5870187144,107.82603007088935
5870187147,10758699873,0,5870187147,10758699873,57.64416450927541
5870187154,5870187147,0,5870187154,5870187147,310.09796570352023
5870187154,5870188628,0,5870187154,5870188628,1069.217476669937
5870187154,2645688920,0,5870187154,2645688920,207.55163099371472
5870187155,2641559038,0,5870187155,2641559038,121.35944979642997
5870187164,5831558097,0,5870187164,5831558097,178.7210369508636
5870187165,5870187175,0,5870187165,5870187175,306.31870315477505
5870187175,5864873534,0,5870187175,5864873534,534.1515835962567
5870187175,8049573178,0,5870187175,8049573178,128.86589548430575
5870187175,5870187165,0,5870187175,5870187165,306.3187031547751
5870187218,5870187228,0,5870187218,5870187228,243.506968760761
5870187228,5870188376,0,5870187228,5870188376,213.38006984852115
5870187228,5870187218,0,5870187228,5870187218,243.50696876076103
5870187228,5871889223,0,5870187228,5871889223,1011.3342950226292
5870187258,5870187855,0,5870187258,5870187855,165.97217056507486
5870187258,2642741223,0,5870187258,2642741223,441.2713303049478
5870187258,5870339626,0,5870187258,5870339626,1092.165219320842
5870187264,2642326208,0,5870187264,2642326208,106.23884939788225
5870187264,2641558894,0,5870187264,2641558894,534.199012064043
5870187264,5870215071,0,5870187264,5870215071,145.79833485524188
5870187265,10757495496,0,5870187265,10757495496,322.8423250959626
5870187265,7482404231,0,5870187265,7482404231,155.48912015908215
5870187265,10757495593,0,5870187265,10757495593,211.1304042027159
5870187502,7482404232,0,5870187502,7482404232,19.210688751129343
5870187502,5870339548,0,5870187502,5870339548,828.1758184284643
5870187502,10759762431,0,5870187502,10759762431,505.7067804400218
5870187522,10758699758,0,5870187522,10758699758,218.66471065974147
5870187522,5870188628,0,5870187522,5870188628,228.72031595342028
5870187522,5870188364,0,5870187522,5870188364,401.39296346982405
5870187527,5870187529,0,5870187527,5870187529,49.647756392710065
5870187529,5870187527,0,5870187529,5870187527,49.647756392710065
5870187529,5870188471,0,5870187529,5870188471,141.1137018088549
5870187529,2641558978,0,5870187529,2641558978,79.39118510612074
5870187530,5870187533,0,5870187530,5870187533,149.40107051143582
5870187530,5870187929,0,5870187530,5870187929,204.21849537046617
5870187530,7509608416,0,5870187530,7509608416,62.72450667754028
5870187533,5870187530,0,5870187533,5870187530,149.40107051143582
5870187538,5870186583,0,5870187538,5870186583,53.98292710788083
5870187540,5870186627,0,5870187540,5870186627,263.0695755280919
5870187581,5870339839,0,5870187581,5870339839,399.34818194272856
5870187581,10759762431,0,5870187581,10759762431,413.2015787691965
5870187581,10759762577,0,5870187581,10759762577,111.31191969366681
5870187599,5870188729,0,5870187599,5870188729,172.3654230763901
5870187599,2645688958,0,5870187599,2645688958,181.3064166953136
5870187599,5870187619,0,5870187599,5870187619,428.1450111718663
5870187619,5870187646,0,5870187619,5870187646,752.0791675902026
5870187619,5870187599,0,5870187619,5870187599,428.1450111718665
5870187619,10758699925,0,5870187619,10758699925,415.4286299379663
5870187646,5870187619,0,5870187646,5870187619,752.0791675902028
5870187646,5870188226,0,5870187646,5870188226,530.9381963303309
5870187646,5870188191,0,5870187646,5870188191,534.4481831969372
5870187647,2641559056,0,5870187647,2641559056,113.1845977317071
5870187651,8049164363,0,5870187651,8049164363,205.58972452637417
5870187651,5870187980,0,5870187651,5870187980,477.997455987115
5870187651,2642741312,0,5870187651,2642741312,1480.9491453569826
5870187654,5870186818,0,5870187654,5870186818,115.61964629936085
5870187658,5870187659,0,5870187658,5870187659,43.87957315884598
5870187658,5871457864,0,5870187658,5871457864,276.65705964913496
5870187658,5870187855,0,5870187658,5870187855,36.77494899681683
5870187659,5870187658,0,5870187659,5870187658,43.87957315884598
5870187660,2641558989,0,5870187660,2641558989,29.272462470652304
5870187660,5870181130,0,5870187660,5870181130,619.5090050148665
5870187660,5870187665,0,5870187660,5870187665,189.3809674079309
5870187665,5870188491,0,5870187665,5870188491,388.1199273706337
5870187665,5870187660,0,5870187665,5870187660,189.3809674079309
5870187665,5870186535,0,5870187665,5870186535,205.87263282899374
5870187666,5870187683,0,5870187666,5870187683,695.191564421237
5870187683,2642326184,0,5870187683,2642326184,650.9885402854892
5870187683,5870187666,0,5870187683,5870187666,695.1915644212369
5870187683,5870188802,0,5870187683,5870188802,68.60130715915611
5870187795,5870186317,0,5870187795,5870186317,61.224261295958144
5870187796,5870187800,0,5870187796,5870187800,61.60748205782997
5870187800,5870187796,0,5870187800,5870187796,61.60748205782997
5870187800,2642741223,0,5870187800,2642741223,746.8576995587945
5870187800,2641559098,0,5870187800,2641559098,299.01961973239406
5870187801,2642326163,0,5870187801,2642326163,182.643978257101
5870187801,5870256783,0,5870187801,5870256783,80.95774640364189
5870187801,5870187805,0,5870187801,5870187805,84.52646043321032
5870187805,5870187801,0,5870187805,5870187801,84.52646043321032
5870187806,5870186924,0,5870187806,5870186924,49.33825285977736
5870187821,5870187836,0,5870187821,5870187836,353.1030901409876
5870187821,10758701576,0,5870187821,10758701576,384.9735838839058
5870187821,5870187980,0,5870187821,5870187980,559.9785099384184
5870187836,5870187821,0,5870187836,5870187821,353.10309014098766
5870187839,5870181136,0,5870187839,5870181136,55.2175734864732
5870187845,10758702074,0,5870187845,10758702074,341.3233443302708
5870187845,5870186482,0,5870187845,5870186482,709.5637141655482
5870187845,5870188550,0,5870187845,5870188550,167.66132669491424
5870187851,5870186387,0,5870187851,5870186387,210.05657202370105
5870187851,5870186379,0,5870187851,5870186379,301.5335027243808
5870187851,5870188128,0,5870187851,5870188128,123.80195212374305
5870187852,5870186649,0,5870187852,5870186649,42.14511387761213
5870187855,5870187658,0,5870187855,5870187658,36.77494899681683
5870187855,5870187258,0,5870187855,5870187258,165.97217056507486
5870187855,7508160087,0,5870187855,7508160087,1279.5007399125022
5870187901,5870181157,0,5870187901,5870181157,207.06899168349247
5870187901,7508160087,0,5870187901,7508160087,162.0696803275681
5870187901,5870188773,0,5870187901,5870188773,303.8909435835497
5870187929,7509605066,0,5870187929,7509605066,27.585106908510003
5870187929,5870187530,0,5870187929,5870187530,204.2184953704662
5870187929,3209469433,0,5870187929,3209469433,144.6997537748774
5870187954,5870186658,0,5870187954,5870186658,515.5180798438878
5870187954,5871457512,0,5870187954,5871457512,925.4856092283104
5870187954,5871458672,0,5870187954,5871458672,1427.8155049905017
5870187980,5870187821,0,5870187980,5870187821,559.9785099384184
5870187980,5870186658,0,5870187980,5870186658,99.0361793415771
5870187980,5870187651,0,5870187980,5870187651,477.997455987115
5870188094,5870186676,0,5870188094,5870186676,586.0846934290821
5870188099,5870188109,0,5870188099,5870188109,232.4275002621431
5870188109,5870188099,0,5870188109,5870188099,232.42750026214304
5870188109,5864873513,0,5870188109,5864873513,462.72022081457453
5870188109,5870186464,0,5870188109,5870186464,229.7878777421754
5870188110,2648724851,0,5870188110,2648724851,412.21502541260173
5870188110,5870187067,0,5870188110,5870187067,172.9716214081267
5870188110,5871457826,0,5870188110,5871457826,643.6747954620478
5870188117,5870187003,0,5870188117,5870187003,203.59299868419234
5870188128,5870187851,0,5870188128,5870187851,123.80195212374305
5870188128,10759761909,0,5870188128,10759761909,177.3627707795098
5870188128,10759761882,0,5870188128,10759761882,52.24668134472388
5870188139,5864873504,0,5870188139,5864873504,1114.2250050171776
5870188191,5870187646,0,5870188191,5870187646,534.4481831969372
5870188191,2642326163,0,5870188191,2642326163,147.10131287251073
5870188191,10758699720,0,5870188191,10758699720,95.82397572087876
5870188226,2640102006,0,5870188226,2640102006,367.65463918549256
5870188226,5870272201,0,5870188226,5870272201,312.8684045004879
5870188226,5870187646,0,5870188226,5870187646,530.9381963303309
5870188309,5870186730,0,5870188309,5870186730,1183.0865770945798
5870188309,5870186986,0,5870188309,5870186986,649.1855739121062
5870188309,5870186297,0,5870188309,5870186297,38.26603947574692
5870188316,5870188321,0,5870188316,5870188321,141.889487230726
5870188316,5870186888,0,5870188316,5870186888,245.27849391684737
5870188316,5870188324,0,5870188316,5870188324,109.51767671425083
5870188321,5870188316,0,5870188321,5870188316,141.889487230726
5870188324,5870188316,0,5870188324,5870188316,109.51767671425083
5870188336,5864873571,0,5870188336,5864873571,365.1564619549402
5870188341,5864873582,0,5870188341,5864873582,273.2389923808005
5870188344,10758700541,0,5870188344,10758700541,57.751619146725005
5870188344,10758700532,0,5870188344,10758700532,68.59402853920834
5870188344,5870188525,0,5870188344,5870188525,774.831936066571
5870188347,5870186653,0,5870188347,5870186653,48.31813617593505
5870188347,5870215222,0,5870188347,5870215222,168.20297596549818
5870188347,5870188550,0,5870188347,5870188550,107.11252506807963
5870188362,5870186735,0,5870188362,5870186735,427.4920264241924
5870188362,2645688884,0,5870188362,2645688884,197.98781643419179
5870188362,5870188659,0,5870188362,5870188659,640.1015733244985
5870188364,2645688958,0,5870188364,2645688958,384.03392177130434
5870188364,10758699724,0,5870188364,10758699724,153.5649412360767
5870188364,5870187522,0,5870188364,5870187522,401.39296346982417
5870188376,5870187228,0,5870188376,5870187228,213.38006984852115
5870188394,5870186983,0,5870188394,5870186983,388.3958567584853
5870188467,5870186302,0,5870188467,5870186302,384.45599476768376
5870188471,5870187529,0,5870188471,5870187529,141.1137018088549
5870188491,5870186537,0,5870188491,5870186537,145.22004947108067
5870188491,5870187665,0,5870188491,5870187665,388.1199273706337
5870188491,8049573178,0,5870188491,8049573178,636.0206092652461
5870188525,5870186723,0,5870188525,5870186723,393.5586030419642
5870188525,5870188344,0,5870188525,5870188344,774.8319360665708
5870188525,5870258771,0,5870188525,5870258771,166.92083450238022
5870188550,5870187845,0,5870188550,5870187845,167.6613266949142
5870188550,5870188347,0,5870188550,5870188347,107.11252506807963
5870188550,7509763225,0,5870188550,7509763225,36.0955457317125
5870188628,5870186743,0,5870188628,5870186743,422.3467305914897
5870188628,5870187522,0,5870188628,5870187522,228.7203159534203
5870188628,5870187154,0,5870188628,5870187154,1069.2174766699372
5870188659,2641559068,0,5870188659,2641559068,55.45586635997393
5870188659,5870186743,0,5870188659,5870186743,510.9871918466031
5870188659,5870188362,0,5870188659,5870188362,640.1015733244984
5870188708,5870186761,0,5870188708,5870186761,132.89631540208114
5870188729,5870187599,0,5870188729,5870187599,172.36542307639013
5870188765,7511567706,0,5870188765,7511567706,246.50616800737413
5870188773,7511567706,0,5870188773,7511567706,9.241027577975466
5870188773,5870187901,0,5870188773,5870187901,303.89094358354976
5870188773,7511567705,0,5870188773,7511567705,158.12680193126758
5870188802,5870187683,0,5870188802,5870187683,68.6013071591561
5870214999,5870215004,0,5870214999,5870215004,149.10622430537353
5870215004,5871890252,0,5870215004,5871890252,151.7269370550366
5870215004,2641558972,0,5870215004,2641558972,73.32085599497663
5870215004,5870214999,0,5870215004,5870214999,149.10622430537353
5870215071,2641559009,0,5870215071,2641559009,623.8367824371028
5870215071,2642326208,0,5870215071,2642326208,177.41025323668018
5870215071,5870187264,0,5870215071,5870187264,145.79833485524188
5870215222,10757495045,0,5870215222,10757495045,137.29734210156795
5870215222,5870188347,0,5870215222,5870188347,168.20297596549818
5870215222,7062336218,0,5870215222,7062336218,361.5883026338882
5870215243,10758658057,0,5870215243,10758658057,293.91848745135354
5870215243,5870186777,0,5870215243,5870186777,307.62477983825426
5870215243,10757496019,0,5870215243,10757496019,123.08866500003876
5870225136,5870231989,0,5870225136,5870231989,996.8851575897776
5870225136,5870225141,0,5870225136,5870225141,436.6387381197146
5870225136,5870230898,0,5870225136,5870230898,30.30123769619467
5870225141,7472751305,0,5870225141,7472751305,372.20552655243233
5870225141,5870230973,0,5870225141,5870230973,707.1973553644004
5870225141,5870225136,0,5870225141,5870225136,436.6387381197146
5870225141,5870231003,0,5870225141,5870231003,604.0742610735145
5870225159,7470569998,0,5870225159,7470569998,203.61207637652473
5870225159,8156847244,0,5870225159,8156847244,152.60047407805368
5870225159,7469548619,0,5870225159,7469548619,170.32486057833458
5870225164,8156847244,0,5870225164,8156847244,68.82115674819039
5870225164,7466978249,0,5870225164,7466978249,276.83902038628503
5870225164,5870231003,0,5870225164,5870231003,446.30531583913194
5870225173,5870225182,0,5870225173,5870225182,191.60126746509974
5870225182,5870225184,0,5870225182,5870225184,106.39337062153342
5870225182,5870230949,0,5870225182,5870230949,33.06783144617245
5870225182,5870225173,0,5870225182,5870225173,191.60126746509974
5870225184,5870225182,0,5870225184,5870225182,106.39337062153342
5870225184,4618546883,0,5870225184,4618546883,265.7162804020679
5870225184,8191609174,0,5870225184,8191609174,125.66618087103743
5870230893,7467052020,0,5870230893,7467052020,238.64659040189687
5870230893,5870232577,0,5870230893,5870232577,182.18468020876895
5870230893,7466978237,0,5870230893,7466978237,89.70329988149335
5870230898,5869957251,0,5870230898,5869957251,209.86201681135586
5870230898,5870282311,0,5870230898,5870282311,634.8221957764372
5870230898,5870225136,0,5870230898,5870225136,30.30123769619467
5870230899,5870230934,0,5870230899,5870230934,77.9522425853697
5870230899,8601149439,0,5870230899,8601149439,148.1995882620729
5870230899,5870230906,0,5870230899,5870230906,224.0457081172059
5870230906,5870230899,0,5870230906,5870230899,224.0457081172059
5870230934,5870230899,0,5870230934,5870230899,77.9522425853697
5870230934,8093713433,0,5870230934,8093713433,726.0801738036134
5870230934,5870645427,0,5870230934,5870645427,753.8668163100898
5870230949,5870225182,0,5870230949,5870225182,33.06783144617245
5870230956,5870230957,0,5870230956,5870230957,42.15839339977394
5870230956,5870231969,0,5870230956,5870231969,363.7186284414058
5870230956,5870231959,0,5870230956,5870231959,144.79853114469654
5870230957,5870230956,0,5870230957,5870230956,42.15839339977394
5870230957,5870322004,0,5870230957,5870322004,869.2836293626376
5870230957,5870349659,0,5870230957,5870349659,752.1368632140377
5870230973,5870230976,0,5870230973,5870230976,323.13169545894857
5870230973,5870231401,0,5870230973,5870231401,329.2123685185558
5870230973,5870225141,0,5870230973,5870225141,707.1973553644006
5870230976,5870230990,0,5870230976,5870230990,485.49934357067286
5870230976,5870230973,0,5870230976,5870230973,323.13169545894857
5870230976,7472751289,0,5870230976,7472751289,460.2972411618668
5870230990,5870230998,0,5870230990,5870230998,456.9523567354995
5870230990,5870230976,0,5870230990,5870230976,485.49934357067286
5870230990,7470316010,0,5870230990,7470316010,425.7602532077092
5870230998,7470315999,0,5870230998,7470315999,176.23014874585678
5870230998,5870230990,0,5870230998,5870230990,456.95235673549956
5870230998,5870231749,0,5870230998,5870231749,596.318826965662
5870231001,5870231002,0,5870231001,5870231002,234.86864841716869
5870231002,5870231001,0,5870231002,5870231001,234.86864841716869
5870231002,5870232247,0,5870231002,5870232247,59.90030080798957
5870231002,5870231072,0,5870231002,5870231072,563.698850891348
5870231003,5870225164,0,5870231003,5870225164,446.30531583913194
5870231003,5870225141,0,5870231003,5870225141,604.0742610735145
5870231003,5870231267,0,5870231003,5870231267,340.80411650959877
5870231020,7469540551,0,5870231020,7469540551,489.60706279638384
5870231020,4637269106,0,5870231020,4637269106,263.0893072874787
5870231020,4637281725,0,5870231020,4637281725,274.2258778999188
5870231021,5870231028,0,5870231021,5870231028,198.2883568089643
5870231028,5870231231,0,5870231028,5870231231,77.82180968675577
5870231028,5870231021,0,5870231028,5870231021,198.28835680896432
5870231028,5870231989,0,5870231028,5870231989,587.628009848781
5870231029,5870231035,0,5870231029,5870231035,417.0794474748542
5870231035,5870231037,0,5870231035,5870231037,74.86411646714949
5870231035,5870231029,0,5870231035,5870231029,417.0794474748542
5870231035,5870232454,0,5870231035,5870232454,1124.8412398039104
5870231037,5870231035,0,5870231037,5870231035,74.86411646714949
5870231037,12069431083,0,5870231037,12069431083,80.4800143808909
5870231037,5870232411,0,5870231037,5870232411,241.85325188631958
5870231044,5870231058,0,5870231044,5870231058,677.2271233550782
5870231044,12069431083,0,5870231044,12069431083,154.0077648939588
5870231044,8093676203,0,5870231044,8093676203,418.97961092042004
5870231058,7477800316,0,5870231058,7477800316,142.38608504253358
5870231058,5870231203,0,5870231058,5870231203,80.39787390155877
5870231058,5870231044,0,5870231058,5870231044,677.2271233550782
5870231061,12069431086,0,5870231061,12069431086,102.33010174114341
5870231061,12069431087,0,5870231061,12069431087,144.8650575918093
5870231061,5870349679,0,5870231061,5870349679,282.3573580404616
5870231072,5870231081,0,5870231072,5870231081,495.9678694359173
5870231072,12069431087,0,5870231072,12069431087,503.4552059748311
5870231072,5870231002,0,5870231072,5870231002,563.698850891348
5870231072,8093676203,0,5870231072,8093676203,814.2573603786097
5870231081,5870231203,0,5870231081,5870231203,971.433309516172
5870231081,5870231072,0,5870231081,5870231072,495.9678694359173
5870231081,12069449325,0,5870231081,12069449325,313.9981844440045
5870231203,5870231058,0,5870231203,5870231058,80.39787390155877
5870231203,5870231931,0,5870231203,5870231931,114.42697667538685
5870231203,5870231081,0,5870231203,5870231081,971.4333095161721
5870231205,5870231220,0,5870231205,5870231220,1044.3014020973762
5870231205,5870231769,0,5870231205,5870231769,371.36601161749456
5870231205,5870231758,0,5870231205,5870231758,523.5994777861463
5870231220,5870231205,0,5870231220,5870231205,1044.3014020973765
5870231220,12069427067,0,5870231220,12069427067,159.4588672566759
5870231220,5870231937,0,5870231220,5870231937,303.1059129396543
5870231221,7469548619,0,5870231221,7469548619,89.93152432205562
5870231230,9151252515,0,5870231230,9151252515,452.56040821619507
5870231231,5870231028,0,5870231231,5870231028,77.82180968675577
5870231231,8612341453,0,5870231231,8612341453,260.58991359284084
5870231231,5870231264,0,5870231231,5870231264,1375.0433191308925
5870231264,5870231267,0,5870231264,5870231267,261.64432952670774
5870231264,5870231231,0,5870231264,5870231231,1375.043319130893
5870231264,7466978195,0,5870231264,7466978195,136.29653299382255
5870231267,5870231003,0,5870231267,5870231003,340.80411650959877
5870231267,5870231264,0,5870231267,5870231264,261.64432952670774
5870231267,7472751559,0,5870231267,7472751559,202.6279264384235
5870231267,7472751556,0,5870231267,7472751556,62.52674572081675
5870231401,5870230973,0,5870231401,5870230973,329.2123685185559
5870231401,5869957209,0,5870231401,5869957209,647.3104760620964
5870231401,12923439114,0,5870231401,12923439114,858.0246263677539
5870231431,5870231701,0,5870231431,5870231701,191.42692852529777
5870231431,5870231479,0,5870231431,5870231479,664.1809501257887
